"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","sentence1","Comments"
1552263656,186,"PennController",11,0,"filler","NULL","PennController",11,"_Trial_","End",1552263433293,"The delicate pastry is a food that before too long could lose flavor.","NULL"
1552263656,186,"PennController",47,0,"particle","NULL","PennController",47,"_Trial_","Start",1552263433295,"That rare edition was a book  which the collector would always look out for.","NULL"
1552263656,186,"PennController",47,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552263442918,"That rare edition was a book  which the collector would always look out for.","NULL"
1552263656,186,"PennController",47,0,"particle","NULL","PennController",47,"_Trial_","End",1552263443802,"That rare edition was a book  which the collector would always look out for.","NULL"
1552263656,186,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","Start",1552263443804,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552263656,186,"PennController",36,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552263449627,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552263656,186,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","End",1552263451514,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552263656,186,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","Start",1552263451516,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552263656,186,"PennController",18,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552263462445,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552263656,186,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","End",1552263463423,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552263656,186,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","Start",1552263463428,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552263656,186,"PennController",57,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552263467480,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552263656,186,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","End",1552263468531,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552263656,186,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","Start",1552263468540,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552263656,186,"PennController",39,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552263471067,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552263656,186,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","End",1552263472598,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552263656,186,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","Start",1552263472600,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552263656,186,"PennController",21,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552263477286,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552263656,186,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","End",1552263478140,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552263656,186,"PennController",53,0,"particle","NULL","PennController",53,"_Trial_","Start",1552263478141,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552263656,186,"PennController",53,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552263485087,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552263656,186,"PennController",53,0,"particle","NULL","PennController",53,"_Trial_","End",1552263486026,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552263656,186,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","Start",1552263486030,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552263656,186,"PennController",35,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552263490709,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552263656,186,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","End",1552263491605,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552263656,186,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","Start",1552263491608,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552263656,186,"PennController",24,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552263498467,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552263656,186,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","End",1552263499325,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552263656,186,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","Start",1552263499327,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552263656,186,"PennController",56,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552263507037,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552263656,186,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","End",1552263507934,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552263656,186,"PennController",43,0,"prepositional","NULL","PennController",43,"_Trial_","Start",1552263507936,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552263656,186,"PennController",43,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552263514035,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552263656,186,"PennController",43,0,"prepositional","NULL","PennController",43,"_Trial_","End",1552263515002,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552263656,186,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","Start",1552263515004,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552263656,186,"PennController",14,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552263520733,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552263656,186,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","End",1552263521642,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552263656,186,"PennController",61,0,"particle","NULL","PennController",61,"_Trial_","Start",1552263521646,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552263656,186,"PennController",61,0,"particle","NULL","Selector","trial1","Selection","sentence2",1552263526706,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552263656,186,"PennController",61,0,"particle","NULL","PennController",61,"_Trial_","End",1552263527597,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552263656,186,"PennController",29,0,"prepositional","NULL","PennController",29,"_Trial_","Start",1552263527600,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552263656,186,"PennController",29,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552263533784,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552263656,186,"PennController",29,0,"prepositional","NULL","PennController",29,"_Trial_","End",1552263536055,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552263656,186,"PennController",10,0,"filler","NULL","PennController",10,"_Trial_","Start",1552263536069,"That abstract painting was a work that after a minute would look boring.","NULL"
1552263656,186,"PennController",10,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552263543393,"That abstract painting was a work that after a minute would look boring.","NULL"
1552263656,186,"PennController",10,0,"filler","NULL","PennController",10,"_Trial_","End",1552263544312,"That abstract painting was a work that after a minute would look boring.","NULL"
1552263656,186,"PennController",49,0,"particle","NULL","PennController",49,"_Trial_","Start",1552263544319,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552263656,186,"PennController",49,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552263553764,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552263656,186,"PennController",49,0,"particle","NULL","PennController",49,"_Trial_","End",1552263554698,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
